Product_ID,Product_Category,Orders,Actual_Returns,Actual_Return_Rate,Avg_Risk_Score,Avg_Price,Avg_Discount,Risk_Rank
PROD00009501,Books,1,0,0.0,0.5708,324.24,45.92,1614
PROD00005402,Electronics,1,1,100.0,0.5708,302.42,7.55,1615
PROD00005382,Toys,1,0,0.0,0.5707,374.44,8.5,1616
PROD00005961,Home,1,1,100.0,0.5706,483.85,22.4,1617
PROD00009826,Books,1,1,100.0,0.5705,67.84,31.82,1618
PROD00006553,Electronics,1,1,100.0,0.5705,54.93,12.29,1619
PROD00007106,Books,1,1,100.0,0.5705,448.19,27.21,1620
PROD00004239,Books,1,1,100.0,0.5704,248.1,5.94,1621
PROD00007185,Clothing,1,1,100.0,0.5704,434.75,48.45,1622
PROD00008760,Clothing,1,0,0.0,0.5704,233.23,22.36,1623
PROD00003746,Electronics,1,1,100.0,0.5704,13.55,30.22,1624
PROD00001775,Clothing,1,1,100.0,0.5704,29.45,5.96,1625
PROD00005849,Clothing,1,1,100.0,0.5703,47.18,23.54,1626
PROD00000885,Clothing,1,1,100.0,0.5703,235.24,28.08,1627
PROD00000180,Clothing,1,0,0.0,0.5702,233.21,2.79,1628
PROD00002336,Home,1,1,100.0,0.5702,318.65,1.79,1629
PROD00008006,Books,1,1,100.0,0.5702,309.2,30.49,1630
PROD00002784,Books,1,1,100.0,0.5702,100.99,29.13,1631
PROD00006523,Toys,1,0,0.0,0.5701,101.59,15.82,1632
PROD00009049,Toys,1,0,0.0,0.5701,149.08,30.96,1633
PROD00008583,Books,1,1,100.0,0.5701,160.01,27.02,1634
PROD00000937,Books,1,0,0.0,0.5701,411.5,33.22,1635
PROD00006542,Clothing,1,1,100.0,0.5701,185.08,33.45,1636
PROD00003242,Home,1,1,100.0,0.5701,464.71,3.56,1637
PROD00008167,Clothing,1,0,0.0,0.57,328.07,29.35,1638
PROD00000554,Books,1,1,100.0,0.57,391.94,28.18,1639
PROD00007259,Electronics,1,0,0.0,0.5699,345.97,20.15,1640
PROD00006152,Clothing,1,0,0.0,0.5699,404.96,49.86,1641
PROD00005726,Toys,1,1,100.0,0.5699,104.05,12.09,1642
PROD00000854,Home,1,0,0.0,0.5698,290.52,19.63,1643
PROD00001460,Clothing,1,1,100.0,0.5697,131.54,25.91,1644
PROD00000155,Books,1,1,100.0,0.5697,332.49,34.21,1645
PROD00002935,Books,1,0,0.0,0.5696,335.82,3.92,1646
PROD00008731,Electronics,1,0,0.0,0.5696,435.4,14.33,1647
PROD00008906,Electronics,1,0,0.0,0.5696,181.69,26.36,1648
PROD00000283,Electronics,1,1,100.0,0.5696,411.49,21.99,1649
PROD00007015,Toys,1,0,0.0,0.5696,130.72,1.9,1650
PROD00008093,Clothing,1,0,0.0,0.5696,400.64,23.3,1651
PROD00005029,Electronics,1,1,100.0,0.5695,470.49,42.27,1652
PROD00001680,Books,1,0,0.0,0.5695,493.54,48.5,1653
PROD00008774,Books,1,1,100.0,0.5694,183.12,18.52,1654
PROD00007828,Electronics,1,1,100.0,0.5694,22.35,9.03,1655
PROD00002909,Home,1,1,100.0,0.5693,49.96,47.73,1656
PROD00009354,Clothing,1,1,100.0,0.5693,159.99,10.23,1657
PROD00002713,Clothing,1,0,0.0,0.5693,180.93,4.21,1658
PROD00006259,Home,1,0,0.0,0.5693,56.41,29.28,1659
PROD00002187,Toys,1,1,100.0,0.5693,275.51,30.42,1660
PROD00005015,Toys,1,0,0.0,0.5693,6.54,14.67,1661
PROD00000109,Clothing,1,0,0.0,0.5692,51.56,44.74,1662
PROD00001748,Home,1,1,100.0,0.5691,276.76,41.42,1663
PROD00005912,Home,1,1,100.0,0.5691,378.1,34.61,1664
PROD00008319,Toys,1,1,100.0,0.5691,427.79,42.61,1665
PROD00001312,Electronics,1,1,100.0,0.569,334.41,41.42,1666
PROD00003463,Home,1,1,100.0,0.569,327.43,35.52,1667
PROD00001734,Toys,1,1,100.0,0.569,223.69,11.12,1668
PROD00002332,Books,1,0,0.0,0.569,353.76,26.0,1669
PROD00005216,Clothing,1,0,0.0,0.5689,283.89,18.1,1670
PROD00001846,Toys,1,0,0.0,0.5689,220.22,24.78,1671
PROD00007098,Books,1,0,0.0,0.5689,499.68,49.62,1672
PROD00008644,Books,1,0,0.0,0.5689,301.86,17.76,1673
PROD00000426,Clothing,1,0,0.0,0.5689,92.37,41.91,1674
PROD00007101,Toys,1,1,100.0,0.5689,263.61,41.12,1675
PROD00005251,Clothing,1,0,0.0,0.5689,31.45,20.31,1676
PROD00008374,Electronics,1,1,100.0,0.5689,182.51,34.38,1677
PROD00004179,Electronics,1,1,100.0,0.5688,108.66,49.23,1678
PROD00009589,Home,1,1,100.0,0.5688,32.09,40.02,1679
PROD00003758,Toys,1,1,100.0,0.5688,174.1,37.99,1680
PROD00000863,Electronics,1,0,0.0,0.5687,77.46,31.83,1681
PROD00009111,Electronics,1,1,100.0,0.5687,334.73,26.07,1682
PROD00003616,Clothing,1,0,0.0,0.5687,104.09,24.61,1683
PROD00007142,Toys,1,0,0.0,0.5686,281.44,46.25,1684
PROD00000248,Books,1,1,100.0,0.5686,27.39,42.79,1685
PROD00001899,Toys,1,1,100.0,0.5685,155.02,47.45,1686
PROD00005312,Home,1,1,100.0,0.5685,308.3,5.07,1687
PROD00007186,Clothing,1,1,100.0,0.5684,394.76,25.5,1688
PROD00003383,Clothing,1,0,0.0,0.5684,309.67,6.76,1689
PROD00004602,Toys,1,1,100.0,0.5684,156.13,18.56,1690
PROD00005883,Electronics,1,0,0.0,0.5684,201.88,41.32,1691
PROD00009160,Home,1,1,100.0,0.5684,118.46,16.62,1692
PROD00005148,Home,1,1,100.0,0.5683,319.29,29.81,1693
PROD00003767,Clothing,1,1,100.0,0.5683,112.68,0.82,1694
PROD00003457,Books,1,1,100.0,0.5683,162.16,35.97,1695
PROD00002406,Books,1,0,0.0,0.5683,402.92,29.81,1696
PROD00009093,Electronics,1,1,100.0,0.5682,339.73,38.15,1697
PROD00000674,Electronics,1,1,100.0,0.5682,479.34,25.61,1698
PROD00003903,Toys,1,1,100.0,0.5682,77.17,41.1,1699
PROD00001640,Electronics,1,1,100.0,0.5682,59.71,42.62,1700
PROD00000172,Toys,1,1,100.0,0.5682,47.05,45.62,1701
PROD00001306,Electronics,1,1,100.0,0.5681,81.4,23.53,1702
PROD00005832,Toys,1,0,0.0,0.5681,461.24,36.3,1703
PROD00007135,Toys,1,0,0.0,0.5681,184.6,37.34,1704
PROD00000908,Home,1,0,0.0,0.5681,120.12,12.56,1705
PROD00003248,Clothing,1,1,100.0,0.568,266.87,22.88,1706
PROD00000256,Clothing,1,0,0.0,0.568,80.4,9.56,1707
PROD00002232,Books,1,1,100.0,0.568,103.36,18.81,1708
PROD00002655,Books,1,0,0.0,0.568,404.41,39.43,1709
PROD00003096,Electronics,1,1,100.0,0.5679,435.76,34.79,1710
PROD00006497,Home,1,1,100.0,0.5679,383.06,28.51,1711
PROD00001684,Clothing,1,0,0.0,0.5679,246.62,37.46,1712
PROD00000093,Home,1,1,100.0,0.5678,230.9,26.62,1713
PROD00008217,Clothing,1,1,100.0,0.5678,241.12,41.62,1714
PROD00006215,Books,1,1,100.0,0.5678,15.72,10.24,1715
PROD00003090,Toys,1,1,100.0,0.5678,261.55,15.04,1716
PROD00005328,Toys,1,1,100.0,0.5678,203.54,30.51,1717
PROD00002409,Home,1,0,0.0,0.5678,56.83,33.69,1718
PROD00003942,Books,1,1,100.0,0.5678,203.3,18.24,1719
PROD00003955,Toys,1,1,100.0,0.5678,325.12,2.65,1720
PROD00002656,Toys,1,0,0.0,0.5677,72.24,8.3,1721
PROD00002978,Toys,1,1,100.0,0.5676,205.64,16.06,1722
PROD00001043,Books,1,1,100.0,0.5676,471.21,47.62,1723
PROD00001432,Toys,1,1,100.0,0.5675,259.22,48.43,1724
PROD00008191,Electronics,1,1,100.0,0.5675,321.79,39.62,1725
PROD00009281,Toys,1,1,100.0,0.5675,252.08,49.29,1726
PROD00004709,Clothing,1,0,0.0,0.5675,274.38,24.06,1727
PROD00004954,Books,1,0,0.0,0.5675,442.88,20.53,1728
PROD00000897,Home,1,1,100.0,0.5675,129.78,9.48,1729
PROD00001075,Home,1,1,100.0,0.5674,340.34,47.23,1730
PROD00000099,Books,1,1,100.0,0.5673,46.61,8.9,1731
PROD00005209,Books,1,0,0.0,0.5673,484.26,10.7,1732
PROD00008905,Electronics,1,0,0.0,0.5672,376.71,9.17,1733
PROD00002823,Home,1,1,100.0,0.5672,166.94,36.24,1734
PROD00007840,Home,1,1,100.0,0.5672,125.14,36.05,1735
PROD00001819,Toys,1,1,100.0,0.5671,310.36,38.16,1736
PROD00006645,Home,1,1,100.0,0.5671,34.53,10.73,1737
PROD00008013,Clothing,1,1,100.0,0.5671,395.54,38.33,1738
PROD00002348,Toys,1,1,100.0,0.5671,13.72,29.75,1739
PROD00004960,Electronics,1,1,100.0,0.5671,174.78,39.3,1740
PROD00004792,Electronics,1,1,100.0,0.5671,318.82,1.2,1741
PROD00008150,Clothing,1,1,100.0,0.5671,299.61,43.21,1742
PROD00006375,Clothing,1,1,100.0,0.567,273.11,31.73,1743
PROD00001761,Clothing,1,0,0.0,0.567,464.35,43.06,1744
PROD00003129,Home,1,0,0.0,0.5668,207.3,2.59,1745
PROD00005743,Home,1,1,100.0,0.5668,170.89,46.18,1746
PROD00005843,Books,1,0,0.0,0.5668,55.19,5.12,1747
PROD00009903,Clothing,1,0,0.0,0.5668,212.58,24.61,1748
PROD00001488,Home,1,1,100.0,0.5666,256.97,47.64,1749
PROD00000267,Books,1,1,100.0,0.5666,104.54,10.73,1750
PROD00000119,Clothing,1,0,0.0,0.5665,468.62,46.77,1751
PROD00009884,Books,1,1,100.0,0.5665,412.16,14.9,1752
PROD00001404,Clothing,1,1,100.0,0.5665,63.51,37.05,1753
PROD00009565,Clothing,1,1,100.0,0.5665,169.35,13.61,1754
PROD00002226,Electronics,1,0,0.0,0.5665,344.96,15.43,1755
PROD00001753,Clothing,1,0,0.0,0.5665,347.87,49.6,1756
PROD00008833,Clothing,1,0,0.0,0.5664,133.78,31.0,1757
PROD00003041,Home,1,1,100.0,0.5664,193.67,47.01,1758
PROD00004568,Electronics,1,0,0.0,0.5664,423.36,45.25,1759
PROD00005615,Electronics,1,0,0.0,0.5664,372.4,37.0,1760
PROD00000599,Clothing,1,1,100.0,0.5664,439.5,7.15,1761
PROD00008017,Books,1,1,100.0,0.5664,252.76,14.13,1762
PROD00003470,Books,1,0,0.0,0.5663,264.89,45.48,1763
PROD00003908,Clothing,1,1,100.0,0.5663,89.89,12.84,1764
PROD00003061,Home,1,0,0.0,0.5663,298.86,5.17,1765
PROD00007363,Toys,1,0,0.0,0.5663,99.27,0.42,1766
PROD00001806,Clothing,1,1,100.0,0.5663,353.0,33.86,1767
PROD00009497,Books,1,0,0.0,0.5662,52.98,36.71,1768
PROD00004299,Clothing,1,1,100.0,0.5662,462.95,48.42,1769
PROD00006332,Books,1,1,100.0,0.5662,300.66,20.7,1770
PROD00006003,Home,1,1,100.0,0.5662,308.23,16.04,1771
PROD00002969,Electronics,1,1,100.0,0.5662,51.32,38.84,1772
PROD00003183,Clothing,1,0,0.0,0.5662,81.14,25.62,1773
PROD00004820,Books,1,1,100.0,0.5662,463.98,25.04,1774
PROD00000371,Books,1,0,0.0,0.5662,302.12,41.16,1775
PROD00002821,Electronics,1,0,0.0,0.5662,178.12,39.93,1776
PROD00005097,Clothing,1,1,100.0,0.5661,472.39,35.95,1777
PROD00005113,Toys,1,1,100.0,0.5661,419.51,44.01,1778
PROD00006040,Toys,1,1,100.0,0.5661,396.5,0.35,1779
PROD00002323,Toys,1,0,0.0,0.5661,199.72,33.29,1780
PROD00009975,Clothing,1,1,100.0,0.5661,353.98,49.33,1781
PROD00006753,Home,1,0,0.0,0.566,8.53,43.95,1782
PROD00006282,Home,1,1,100.0,0.566,63.39,48.33,1783
PROD00009532,Home,1,1,100.0,0.566,87.09,27.39,1784
PROD00001173,Electronics,1,1,100.0,0.5659,356.28,15.73,1785
PROD00008837,Clothing,1,0,0.0,0.5659,414.71,18.49,1786
PROD00009517,Books,1,1,100.0,0.5659,408.11,16.78,1787
PROD00001747,Electronics,1,0,0.0,0.5659,223.6,18.67,1788
PROD00005510,Clothing,1,1,100.0,0.5659,376.0,2.69,1789
PROD00008075,Electronics,1,1,100.0,0.5659,141.1,45.1,1790
PROD00007823,Home,1,1,100.0,0.5659,17.39,9.19,1791
PROD00009971,Electronics,1,0,0.0,0.5658,24.36,14.5,1792
PROD00005464,Clothing,1,1,100.0,0.5658,128.69,32.82,1793
PROD00005040,Books,1,0,0.0,0.5658,187.31,4.83,1794
PROD00002486,Toys,1,1,100.0,0.5658,253.19,9.06,1795
PROD00008558,Electronics,1,1,100.0,0.5658,282.65,10.1,1796
PROD00008533,Clothing,1,0,0.0,0.5658,32.09,17.72,1797
PROD00005664,Books,1,0,0.0,0.5658,478.0,18.46,1798
PROD00000824,Clothing,1,1,100.0,0.5658,271.1,38.38,1799
PROD00002669,Toys,1,0,0.0,0.5657,366.28,7.91,1800
PROD00005953,Electronics,1,1,100.0,0.5657,497.24,14.28,1801
PROD00004828,Toys,1,0,0.0,0.5657,205.17,6.59,1802
PROD00006166,Clothing,1,0,0.0,0.5656,63.88,36.05,1803
PROD00002368,Electronics,1,1,100.0,0.5656,430.72,22.52,1804
PROD00003404,Clothing,1,1,100.0,0.5655,18.4,47.77,1805
PROD00007574,Toys,1,0,0.0,0.5655,189.17,25.26,1806
PROD00007788,Clothing,1,0,0.0,0.5655,385.43,43.82,1807
PROD00005607,Books,1,0,0.0,0.5655,374.26,25.64,1808
PROD00001715,Books,1,1,100.0,0.5655,26.11,48.97,1809
PROD00006481,Clothing,1,1,100.0,0.5654,113.92,33.3,1810
PROD00003153,Electronics,1,0,0.0,0.5654,96.0,48.65,1811
PROD00006626,Home,1,1,100.0,0.5653,154.28,6.83,1812
PROD00005006,Books,1,0,0.0,0.5653,381.33,17.55,1813
PROD00001967,Electronics,1,1,100.0,0.5653,304.48,38.98,1814
PROD00003847,Home,1,0,0.0,0.5653,315.23,31.24,1815
PROD00002824,Electronics,1,1,100.0,0.5652,111.12,35.03,1816
PROD00006727,Electronics,1,1,100.0,0.5652,54.39,44.9,1817
PROD00009483,Home,1,1,100.0,0.5652,272.12,25.73,1818
PROD00004248,Home,1,0,0.0,0.5652,484.09,46.37,1819
PROD00001837,Home,1,1,100.0,0.5651,239.29,25.74,1820
PROD00000050,Books,1,1,100.0,0.5651,23.6,6.53,1821
PROD00008949,Home,1,1,100.0,0.5651,68.96,36.4,1822
PROD00008920,Clothing,1,1,100.0,0.565,87.67,35.4,1823
PROD00003127,Home,1,0,0.0,0.565,448.39,46.16,1824
PROD00004729,Clothing,1,1,100.0,0.565,471.0,10.76,1825
PROD00000009,Clothing,1,1,100.0,0.565,294.94,45.21,1826
PROD00000423,Clothing,1,0,0.0,0.5649,110.18,45.46,1827
PROD00000146,Clothing,1,0,0.0,0.5649,328.09,8.73,1828
PROD00004360,Books,1,1,100.0,0.5649,409.99,42.65,1829
PROD00007974,Home,1,1,100.0,0.5649,300.65,2.01,1830
PROD00009272,Electronics,1,1,100.0,0.5649,167.08,5.59,1831
PROD00008736,Home,1,0,0.0,0.5649,435.07,30.06,1832
PROD00001382,Electronics,1,1,100.0,0.5649,199.85,11.12,1833
PROD00003082,Books,1,1,100.0,0.5649,107.8,21.37,1834
PROD00009555,Clothing,1,1,100.0,0.5648,35.3,16.9,1835
PROD00009623,Home,1,1,100.0,0.5648,30.34,32.45,1836
PROD00005748,Toys,1,0,0.0,0.5647,73.74,43.46,1837
PROD00001824,Clothing,1,0,0.0,0.5647,323.75,41.43,1838
PROD00008663,Electronics,1,1,100.0,0.5646,352.72,45.99,1839
PROD00001946,Electronics,1,1,100.0,0.5646,376.97,29.27,1840
PROD00004447,Home,1,1,100.0,0.5646,181.98,11.92,1841
PROD00000366,Toys,1,0,0.0,0.5646,194.2,28.59,1842
PROD00001802,Clothing,1,1,100.0,0.5645,16.98,42.56,1843
PROD00005588,Books,1,1,100.0,0.5645,422.1,22.22,1844
PROD00001080,Clothing,1,1,100.0,0.5645,446.63,48.6,1845
PROD00003904,Toys,1,1,100.0,0.5643,23.06,11.39,1846
PROD00006216,Books,1,1,100.0,0.5643,335.76,15.49,1847
PROD00000078,Toys,1,1,100.0,0.5643,64.29,47.4,1848
PROD00001246,Toys,1,0,0.0,0.5643,184.43,27.8,1849
PROD00002568,Toys,1,0,0.0,0.5642,361.56,12.55,1850
PROD00004252,Toys,1,1,100.0,0.5642,432.99,24.64,1851
PROD00000755,Books,1,1,100.0,0.5642,239.86,27.06,1852
PROD00006220,Home,1,0,0.0,0.5642,211.24,46.74,1853
PROD00006686,Electronics,1,1,100.0,0.5641,33.51,37.27,1854
PROD00009870,Clothing,1,1,100.0,0.5641,110.2,5.84,1855
PROD00007161,Books,1,1,100.0,0.564,307.05,38.25,1856
PROD00007438,Clothing,1,1,100.0,0.564,37.43,39.73,1857
PROD00006218,Home,1,0,0.0,0.5639,8.75,7.38,1858
PROD00006797,Clothing,1,1,100.0,0.5639,80.1,34.55,1859
PROD00000373,Electronics,1,1,100.0,0.5639,126.57,42.49,1860
PROD00002334,Electronics,1,1,100.0,0.5639,480.49,18.76,1861
PROD00009432,Clothing,1,1,100.0,0.5638,240.38,3.38,1862
PROD00003957,Electronics,1,1,100.0,0.5638,171.35,39.82,1863
PROD00003912,Books,1,1,100.0,0.5638,380.25,42.44,1864
PROD00009602,Home,1,1,100.0,0.5638,150.65,18.36,1865
PROD00004480,Home,1,1,100.0,0.5637,449.77,32.79,1866
PROD00001309,Electronics,1,1,100.0,0.5637,237.03,15.74,1867
PROD00002958,Clothing,1,0,0.0,0.5637,200.59,16.17,1868
PROD00003232,Electronics,1,0,0.0,0.5637,111.79,19.68,1869
PROD00004344,Home,1,1,100.0,0.5636,384.9,46.09,1870
PROD00005583,Home,1,1,100.0,0.5636,303.91,38.5,1871
PROD00007336,Clothing,1,1,100.0,0.5636,327.57,1.67,1872
PROD00003165,Books,1,1,100.0,0.5635,112.03,6.79,1873
PROD00008953,Electronics,1,0,0.0,0.5635,70.64,18.44,1874
PROD00009553,Books,1,0,0.0,0.5633,236.93,20.19,1875
PROD00005443,Home,1,0,0.0,0.5633,358.24,3.05,1876
PROD00003281,Clothing,1,1,100.0,0.5633,291.24,39.45,1877
PROD00005558,Books,1,1,100.0,0.5632,437.54,26.82,1878
PROD00000299,Toys,1,0,0.0,0.5632,138.11,18.15,1879
PROD00009215,Books,1,0,0.0,0.5632,252.13,10.56,1880
PROD00000695,Books,1,0,0.0,0.5632,279.66,42.02,1881
PROD00007936,Clothing,1,1,100.0,0.5631,73.25,6.62,1882
PROD00002800,Electronics,1,1,100.0,0.5631,360.72,47.82,1883
PROD00001322,Books,1,0,0.0,0.5631,111.84,39.06,1884
PROD00008260,Books,1,1,100.0,0.5631,266.47,25.18,1885
PROD00003140,Books,1,0,0.0,0.563,413.1,43.76,1886
PROD00005798,Electronics,1,0,0.0,0.563,191.86,33.74,1887
PROD00005095,Home,1,1,100.0,0.563,387.42,27.89,1888
PROD00003216,Books,1,1,100.0,0.563,43.32,44.25,1889
PROD00005789,Clothing,1,1,100.0,0.563,292.65,16.12,1890
PROD00006943,Toys,1,1,100.0,0.563,290.19,21.64,1891
PROD00007309,Clothing,1,1,100.0,0.563,406.73,42.81,1892
PROD00009585,Electronics,1,0,0.0,0.563,419.81,7.98,1893
PROD00003441,Clothing,1,1,100.0,0.563,332.4,14.4,1894
PROD00008668,Books,1,0,0.0,0.5629,264.01,49.64,1895
PROD00005651,Clothing,1,0,0.0,0.5629,195.07,19.11,1896
PROD00004815,Home,1,0,0.0,0.5628,185.73,34.6,1897
PROD00004696,Electronics,1,0,0.0,0.5628,45.42,28.09,1898
PROD00004151,Home,1,0,0.0,0.5627,327.04,2.2,1899
PROD00004337,Books,1,0,0.0,0.5627,363.64,12.13,1900
PROD00001731,Electronics,1,0,0.0,0.5627,288.89,41.22,1901
PROD00003945,Books,1,1,100.0,0.5627,204.43,44.65,1902
PROD00007877,Books,1,1,100.0,0.5627,333.47,11.68,1903
PROD00003156,Books,1,1,100.0,0.5627,282.74,49.66,1904
PROD00007637,Toys,1,1,100.0,0.5626,299.02,44.5,1905
PROD00005125,Home,1,1,100.0,0.5626,342.66,23.63,1906
PROD00007290,Home,1,0,0.0,0.5626,485.34,39.12,1907
PROD00009104,Home,1,0,0.0,0.5626,219.79,23.01,1908
PROD00009931,Clothing,1,1,100.0,0.5626,204.44,40.13,1909
PROD00004802,Books,1,1,100.0,0.5626,499.44,42.9,1910
PROD00005275,Toys,1,1,100.0,0.5625,282.4,4.91,1911
PROD00008943,Toys,1,1,100.0,0.5625,127.54,37.46,1912
PROD00007548,Books,1,0,0.0,0.5625,210.79,15.65,1913
PROD00009366,Toys,1,0,0.0,0.5625,327.25,6.04,1914
PROD00007414,Electronics,1,0,0.0,0.5625,147.31,5.42,1915
PROD00003926,Clothing,1,0,0.0,0.5624,239.88,48.81,1916
PROD00001589,Toys,1,0,0.0,0.5624,36.09,45.56,1917
PROD00005800,Electronics,1,0,0.0,0.5623,101.3,27.68,1918
PROD00002341,Books,1,1,100.0,0.5623,215.35,43.56,1919
PROD00002843,Books,1,1,100.0,0.5623,72.39,12.17,1920
PROD00008951,Toys,1,0,0.0,0.5623,384.15,41.77,1921
PROD00006573,Toys,1,1,100.0,0.5622,356.31,26.99,1922
PROD00009899,Clothing,1,1,100.0,0.5621,285.57,41.21,1923
PROD00000900,Home,1,1,100.0,0.5621,59.07,26.95,1924
PROD00000335,Clothing,1,1,100.0,0.5621,45.39,7.2,1925
PROD00005081,Electronics,1,1,100.0,0.5621,95.58,30.9,1926
PROD00000595,Clothing,1,1,100.0,0.5621,67.03,5.6,1927
PROD00002134,Home,1,1,100.0,0.5621,57.95,1.25,1928
PROD00006137,Electronics,1,0,0.0,0.5619,171.71,23.55,1929
PROD00009153,Toys,1,1,100.0,0.5619,277.04,9.12,1930
PROD00006326,Electronics,1,0,0.0,0.5618,379.74,39.03,1931
PROD00004290,Clothing,1,0,0.0,0.5618,108.74,11.17,1932
PROD00007465,Electronics,1,0,0.0,0.5618,70.57,31.9,1933
PROD00001310,Books,1,1,100.0,0.5617,390.61,12.16,1934
PROD00002748,Clothing,1,1,100.0,0.5617,89.8,9.51,1935
PROD00006376,Clothing,1,0,0.0,0.5617,157.08,25.03,1936
PROD00004941,Electronics,1,0,0.0,0.5616,14.36,21.52,1937
PROD00001599,Books,1,0,0.0,0.5616,97.09,44.78,1938
PROD00001062,Toys,1,0,0.0,0.5616,242.8,21.69,1939
PROD00002563,Books,1,1,100.0,0.5616,289.38,40.88,1940
PROD00001337,Books,1,1,100.0,0.5616,484.0,22.12,1941
PROD00003994,Electronics,1,1,100.0,0.5615,482.4,40.53,1942
PROD00005643,Toys,1,0,0.0,0.5615,322.96,44.57,1943
PROD00005829,Books,1,1,100.0,0.5615,105.45,44.63,1944
PROD00005104,Electronics,1,0,0.0,0.5615,240.8,39.66,1945
PROD00009440,Toys,1,1,100.0,0.5615,497.94,38.66,1946
PROD00004224,Clothing,1,0,0.0,0.5615,23.69,25.92,1947
PROD00008299,Clothing,1,1,100.0,0.5614,152.5,25.26,1948
PROD00008113,Clothing,1,1,100.0,0.5614,301.95,47.26,1949
PROD00005379,Books,1,0,0.0,0.5613,125.72,5.62,1950
PROD00000519,Toys,1,1,100.0,0.5613,10.27,4.42,1951
PROD00000031,Electronics,1,0,0.0,0.5613,481.73,20.03,1952
PROD00002788,Clothing,1,0,0.0,0.5613,67.14,22.71,1953
PROD00000419,Books,1,0,0.0,0.5612,297.43,32.61,1954
PROD00000094,Clothing,1,0,0.0,0.5612,296.56,32.02,1955
PROD00008126,Home,1,1,100.0,0.5612,163.94,30.77,1956
PROD00009042,Electronics,1,1,100.0,0.5612,163.16,2.37,1957
PROD00003246,Books,1,1,100.0,0.5611,55.66,40.45,1958
PROD00008084,Electronics,1,0,0.0,0.5611,206.05,42.02,1959
PROD00006254,Electronics,1,1,100.0,0.5611,46.13,48.0,1960
PROD00007441,Toys,1,0,0.0,0.5611,328.2,40.49,1961
PROD00005137,Home,1,0,0.0,0.5611,425.91,1.72,1962
PROD00008436,Clothing,1,1,100.0,0.5611,225.92,0.94,1963
PROD00006333,Books,1,1,100.0,0.561,97.39,29.03,1964
PROD00001622,Clothing,1,1,100.0,0.561,23.47,32.65,1965
PROD00005100,Electronics,1,0,0.0,0.561,145.34,1.2,1966
PROD00005610,Clothing,1,1,100.0,0.561,270.14,38.02,1967
PROD00005138,Toys,1,0,0.0,0.561,194.44,17.3,1968
PROD00002230,Toys,1,0,0.0,0.5609,233.2,3.17,1969
PROD00004543,Clothing,1,1,100.0,0.5609,40.53,34.4,1970
PROD00003788,Books,1,0,0.0,0.5608,206.05,38.51,1971
PROD00004946,Electronics,1,0,0.0,0.5608,126.67,44.19,1972
PROD00005980,Toys,1,1,100.0,0.5607,33.07,19.26,1973
PROD00001865,Electronics,1,1,100.0,0.5607,307.88,28.97,1974
PROD00008379,Electronics,1,1,100.0,0.5607,273.52,6.99,1975
PROD00007933,Clothing,1,1,100.0,0.5607,312.95,8.25,1976
PROD00006961,Books,1,0,0.0,0.5607,470.44,40.88,1977
PROD00007744,Home,1,1,100.0,0.5607,272.77,9.5,1978
PROD00008216,Books,1,1,100.0,0.5607,192.73,6.46,1979
PROD00008844,Home,1,1,100.0,0.5606,152.1,16.34,1980
PROD00000876,Electronics,1,1,100.0,0.5606,48.1,35.56,1981
PROD00002088,Home,1,0,0.0,0.5606,100.7,27.51,1982
PROD00008796,Electronics,1,0,0.0,0.5605,201.0,13.56,1983
PROD00002100,Books,1,0,0.0,0.5605,136.87,34.15,1984
PROD00004270,Books,1,1,100.0,0.5604,220.41,16.06,1985
PROD00006941,Books,1,1,100.0,0.5603,435.03,18.04,1986
PROD00009239,Home,1,0,0.0,0.5603,210.8,36.73,1987
PROD00006638,Home,1,1,100.0,0.5603,298.09,19.75,1988
PROD00008404,Electronics,1,1,100.0,0.5603,311.28,6.42,1989
PROD00000799,Books,1,1,100.0,0.5602,133.34,48.33,1990
PROD00001578,Clothing,1,0,0.0,0.5602,224.1,22.58,1991
PROD00008980,Toys,1,1,100.0,0.5602,242.18,33.41,1992
PROD00002015,Clothing,1,1,100.0,0.5601,443.96,7.09,1993
PROD00008430,Toys,1,1,100.0,0.5601,289.13,0.85,1994
PROD00001594,Electronics,1,1,100.0,0.5601,300.47,28.81,1995
PROD00005848,Clothing,1,1,100.0,0.5601,178.14,37.67,1996
PROD00001199,Clothing,1,1,100.0,0.5601,113.7,19.4,1997
PROD00000623,Electronics,1,0,0.0,0.5601,14.22,43.31,1998
PROD00003121,Home,1,1,100.0,0.56,471.31,40.97,1999
PROD00008165,Toys,1,1,100.0,0.56,346.61,18.85,2000
PROD00001423,Clothing,1,1,100.0,0.56,92.93,7.98,2001
PROD00007082,Electronics,1,0,0.0,0.56,249.18,43.71,2002
PROD00009625,Toys,1,1,100.0,0.56,273.17,44.73,2003
PROD00004286,Home,1,0,0.0,0.5599,251.59,48.62,2004
PROD00008187,Books,1,0,0.0,0.5599,66.22,20.76,2005
PROD00008380,Toys,1,1,100.0,0.5599,477.24,37.69,2006
PROD00000992,Toys,1,1,100.0,0.5597,370.47,47.05,2007
PROD00009271,Books,1,0,0.0,0.5596,36.21,39.23,2008
PROD00002221,Toys,1,1,100.0,0.5596,260.33,29.37,2009
PROD00006505,Clothing,1,1,100.0,0.5596,299.9,30.55,2010
PROD00003498,Clothing,1,0,0.0,0.5596,235.93,45.14,2011
